stream_title,stream_url,stream_status,stream_type,is_rewind,category,poi,poi_detail,provider,provider_url,address,latitude,longitude,last_updated
カメラ画像　越美山系土石流情報-川上上流（揖斐川町坂内川上）,https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera81.html?202404081742,TRUE,image,FALSE,河川,坂内川,川上上流（揖斐川町坂内川上）,国土交通省中部地方整備局 越美山系砂防事務所,https://www.cbr.mlit.go.jp/etsumi/,岐阜県揖斐郡揖斐川町,35.486948,136.5682,2024-04-08 18:51:06
カメラ画像　越美山系土石流情報-川上カメラ（揖斐川町坂内川上）,https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera51.html?202404081752,TRUE,image,FALSE,河川,坂内川,川上カメラ（揖斐川町坂内川上）,国土交通省中部地方整備局 越美山系砂防事務所,https://www.cbr.mlit.go.jp/etsumi/,岐阜県揖斐郡揖斐川町,35.486948,136.5682,2024-04-08 18:51:16
カメラ画像　越美山系土石流情報-川上赤岩カメラ（揖斐川町坂内川上）,https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera52.html?202404081742,TRUE,image,FALSE,河川,坂内川,川上赤岩カメラ（揖斐川町坂内川上）,国土交通省中部地方整備局 越美山系砂防事務所,https://www.cbr.mlit.go.jp/etsumi/,#N/A,#N/A,#N/A,2024-04-08 18:51:56
カメラ画像　越美山系土石流情報-川上堰堤（揖斐川町坂内）,https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera78.html?202404081812,TRUE,image,FALSE,河川,揖斐川,川上堰堤（揖斐川町坂内）,国土交通省中部地方整備局 越美山系砂防事務所,https://www.cbr.mlit.go.jp/etsumi/,岐阜県揖斐郡揖斐川町,35.486948,136.5682,2024-04-08 18:52:09
カメラ画像　越美山系土石流情報-坂内広瀬カメラ（揖斐川町坂内広瀬）,https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera76.html?202404081742,TRUE,image,FALSE,道路,坂内広瀬,坂内広瀬カメラ（揖斐川町坂内広瀬）,国土交通省中部地方整備局 越美山系砂防事務所,https://www.cbr.mlit.go.jp/etsumi/,岐阜県揖斐郡揖斐川町,35.486948,136.5682,2024-04-08 18:52:24
カメラ画像　越美山系土石流情報-大谷川合流点カメラ（揖斐川町坂内広瀬）,https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera53.html?202404081742,TRUE,image,FALSE,河川,大谷川,大谷川合流点カメラ（揖斐川町坂内広瀬）,国土交通省中部地方整備局 越美山系砂防事務所,https://www.cbr.mlit.go.jp/etsumi/,岐阜県揖斐郡揖斐川町坂内広瀬,35.486948,136.5682,2024-04-08 18:52:37
カメラ画像　越美山系土石流情報-坂内振興事務所（揖斐川町坂内）,https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera74.html?202404081742,TRUE,image,FALSE,その他,坂内川,坂内振興事務所（揖斐川町坂内）,国土交通省中部地方整備局 越美山系砂防事務所,https://www.cbr.mlit.go.jp/etsumi/,岐阜県揖斐郡揖斐川町坂内広瀬924,35.486948,136.5682,2024-04-08 18:56:02
カメラ画像　越美山系土石流情報-大谷川上流（揖斐川町坂内広瀬）,https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera80.html?202404081742,TRUE,image,FALSE,河川,大谷川,大谷川上流（揖斐川町坂内広瀬）,国土交通省中部地方整備局 越美山系砂防事務所,https://www.cbr.mlit.go.jp/etsumi/,岐阜県揖斐郡揖斐川町坂内広瀬,35.486948,136.5682,2024-04-08 18:53:07
カメラ画像　越美山系土石流情報-白川合流点カメラ（揖斐川町坂内坂本）,https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera54.html?202404081742,TRUE,image,FALSE,河川,揖斐川,白川合流点カメラ（揖斐川町坂内坂本）,国土交通省中部地方整備局 越美山系砂防事務所,https://www.cbr.mlit.go.jp/etsumi/,岐阜県揖斐郡揖斐川町,35.486948,136.5682,2024-04-08 18:53:22
カメラ画像　越美山系土石流情報-西横山カメラ（揖斐川町西横山）,https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera55.html?202404081742,TRUE,image,FALSE,その他,西横山,西横山カメラ（揖斐川町西横山）,国土交通省中部地方整備局 越美山系砂防事務所,https://www.cbr.mlit.go.jp/etsumi/,岐阜県揖斐郡揖斐川町,35.486948,136.5682,2024-04-08 18:53:36
カメラ画像　越美山系土石流情報-外津汲カメラ（揖斐川町外津汲）,https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera60.html?202404081742,TRUE,image,FALSE,河川,揖斐川,外津汲カメラ（揖斐川町外津汲）,国土交通省中部地方整備局 越美山系砂防事務所,https://www.cbr.mlit.go.jp/etsumi/,岐阜県揖斐郡揖斐川町,35.486948,136.5682,2024-04-08 18:53:51
カメラ画像　越美山系土石流情報-下谷第一堰堤カメラ（揖斐川町東津汲）,https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera83.html?202404081742,TRUE,image,FALSE,河川,下谷第一砂防堰堤,下谷第一堰堤カメラ（揖斐川町東津汲）,国土交通省中部地方整備局 越美山系砂防事務所,https://www.cbr.mlit.go.jp/etsumi/,岐阜県揖斐郡揖斐川町東津汲1445-1,35.486948,136.5682,2024-04-08 18:54:14
カメラ画像　越美山系土石流情報-東津汲カメラ（揖斐川町東津汲）,https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera58.html?202404081742,TRUE,image,FALSE,河川,揖斐川,東津汲カメラ（揖斐川町東津汲）,国土交通省中部地方整備局 越美山系砂防事務所,https://www.cbr.mlit.go.jp/etsumi/,岐阜県揖斐郡揖斐川町,35.486948,136.5682,2024-04-08 18:54:29
カメラ画像　越美山系土石流情報-西津汲カメラ（揖斐川町西津汲）,https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera75.html?202404081742,TRUE,image,FALSE,河川,揖斐川,西津汲カメラ（揖斐川町西津汲）,国土交通省中部地方整備局 越美山系砂防事務所,https://www.cbr.mlit.go.jp/etsumi/,岐阜県揖斐郡揖斐川町,35.486948,136.5682,2024-04-08 18:54:42
カメラ画像　越美山系土石流情報-小津下流カメラ（揖斐川町小津）,https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera77.html?202404081742,TRUE,image,FALSE,河川,小津川,小津下流カメラ（揖斐川町小津）,国土交通省中部地方整備局 越美山系砂防事務所,https://www.cbr.mlit.go.jp/etsumi/,岐阜県揖斐郡揖斐川町,35.486948,136.5682,2024-04-08 18:54:55
カメラ画像　越美山系土石流情報-小津カメラ（揖斐川町小津）,https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera59.html?202404081742,TRUE,image,FALSE,河川,小津川,小津カメラ（揖斐川町小津）,国土交通省中部地方整備局 越美山系砂防事務所,https://www.cbr.mlit.go.jp/etsumi/,岐阜県揖斐郡揖斐川町,35.486948,136.5682,2024-04-08 18:55:07
カメラ画像　越美山系土石流情報-本巣市役所（本巣市文殊）,https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera71.html?202404081742,TRUE,image,FALSE,その他,本巣市役所,本巣市役所（本巣市文殊）,国土交通省中部地方整備局 越美山系砂防事務所,https://www.cbr.mlit.go.jp/etsumi/,岐阜県本巣市文殊324,35.493334,136.683018,2024-04-08 18:55:19
カメラ画像　越美山系土石流情報-水鳥カメラ（本巣市根尾水鳥）,https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera61.html?202404081742,TRUE,image,FALSE,河川,根尾川,水鳥カメラ（本巣市根尾水鳥）,国土交通省中部地方整備局 越美山系砂防事務所,https://www.cbr.mlit.go.jp/etsumi/,岐阜県本巣市根尾水鳥,35.606328,136.58895,2024-04-08 18:39:47
カメラ画像　越美山系土石流情報-樽見カメラ（本巣市根尾樽見）,https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera62.html?202404081742,TRUE,image,FALSE,河川,根尾川,樽見カメラ（本巣市根尾樽見）,国土交通省中部地方整備局 越美山系砂防事務所,https://www.cbr.mlit.go.jp/etsumi/,岐阜県本巣市根尾板所,35.620737,136.628911,2024-04-08 18:41:26
カメラ画像　越美山系土石流情報-根尾総合支所（本巣市根尾）,https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera70.html?202404081742,TRUE,image,FALSE,河川,根尾川,根尾総合支所（本巣市根尾）,国土交通省中部地方整備局 越美山系砂防事務所,https://www.cbr.mlit.go.jp/etsumi/,岐阜県本巣市根尾板所625-1,35.620737,136.628911,2024-04-08 18:42:46
カメラ画像　越美山系土石流情報-板屋カメラ（本巣市根尾板屋）,https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera63.html?202404081742,TRUE,image,FALSE,河川,根尾東谷川,板屋カメラ（本巣市根尾板屋）,国土交通省中部地方整備局 越美山系砂防事務所,https://www.cbr.mlit.go.jp/etsumi/,岐阜県本巣市根尾東板屋,35.647734,136.623397,2024-04-08 18:56:04
カメラ画像　越美山系土石流情報-大井カメラ（本巣市根尾大井）,https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera67.html?202404081742,TRUE,image,FALSE,河川,根尾川,大井カメラ（本巣市根尾大井）,国土交通省中部地方整備局 越美山系砂防事務所,https://www.cbr.mlit.go.jp/etsumi/,岐阜県本巣市,35.483052,136.678771,2024-04-08 18:45:28
カメラ画像　越美山系土石流情報-八谷カメラ（本巣市根尾大井）,https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera69.html?202404081742,TRUE,image,FALSE,河川,根尾川,八谷カメラ（本巣市根尾大井）,国土交通省中部地方整備局 越美山系砂防事務所,https://www.cbr.mlit.go.jp/etsumi/,岐阜県本巣市,35.483052,136.678771,2024-04-08 18:46:17
カメラ画像　越美山系土石流情報根尾長島（本巣市根尾長島）,https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera79.html?202404081742,TRUE,image,FALSE,河川,根尾川,根尾長島（本巣市根尾長島）,国土交通省中部地方整備局 越美山系砂防事務所,https://www.cbr.mlit.go.jp/etsumi/,岐阜県本巣市,35.483052,136.678771,2024-04-08 18:55:32
カメラ画像　越美山系土石流情報-能郷カメラ（本巣市根尾能郷）,https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera68.html?202404081742,TRUE,image,FALSE,河川,根尾川,能郷カメラ（本巣市根尾能郷）,国土交通省中部地方整備局 越美山系砂防事務所,https://www.cbr.mlit.go.jp/etsumi/,岐阜県本巣市,35.483052,136.678771,2024-04-08 18:48:12
カメラ画像　越美山系土石流情報-東小鹿カメラ（本巣市根尾東小鹿）,https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera64.html?202404081742,TRUE,image,FALSE,河川,根尾東谷川,東小鹿カメラ（本巣市根尾東小鹿）,国土交通省中部地方整備局 越美山系砂防事務所,https://www.cbr.mlit.go.jp/etsumi/,岐阜県本巣市根尾小鹿,35.653561,136.638601,2024-04-08 18:49:15
カメラ画像　越美山系土石流情報-松田カメラ（本巣市根尾松田）,https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera65.html?202404081742,TRUE,image,FALSE,河川,根尾東谷川,松田カメラ（本巣市根尾松田）,国土交通省中部地方整備局 越美山系砂防事務所,https://www.cbr.mlit.go.jp/etsumi/,岐阜県本巣市,35.483052,136.678771,2024-04-08 18:50:03
カメラ画像　越美山系土石流情報-下大須カメラ（本巣市根尾下大須）,https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera66.html?202404081852,TRUE,image,FALSE,河川,根尾東谷川,下大須カメラ（本巣市根尾下大須）,国土交通省中部地方整備局 越美山系砂防事務所,https://www.cbr.mlit.go.jp/etsumi/,岐阜県本巣市,35.483052,136.678771,2024-04-08 18:55:57
室蘭 ｜ ライブカメラ ｜ ＳＴＶ札幌テレビ,https://www.stv.jp/webcam/muroran/index.html,TRUE,image,FALSE,河川,室蘭,測量山展望台,ＳＴＶ札幌テレビ 放送（北海道）,https://www.stv.jp/index.html,北海道室蘭市清水町一丁目,42.321438,140.955573,2024-04-10 23:15:39
札幌 ＳＴＶ本社 ｜ ライブカメラ ｜ ＳＴＶ札幌テレビ,https://www.stv.jp/webcam/sapporo/index.html,TRUE,image,FALSE,その他,札幌,ＳＴＶ札幌テレビ放送会館の屋上鉄塔,ＳＴＶ札幌テレビ 放送（北海道）,https://www.stv.jp/index.html,北海道札幌市中央区北一条西八丁目,43.061414,141.35389,2024-04-10 23:18:04
青海埠頭ライブカメラ映像（青海縦貫線（中防方面））,https://www.portal-tokyoport.jp/camera_detail.php?cid=1&id=1,TRUE,image,FALSE,道路,青海縦貫線（中防方面）,,東京港ポータルサイト,https://www.portal-tokyoport.jp/,東京都江東区青海四丁目,35.615344,139.785832,2024-04-11 12:14:19
青海埠頭ライブカメラ映像　青海縦貫線（テレコムセンター方面）,https://www.portal-tokyoport.jp/camera_detail.php?cid=1&id=2,TRUE,image,FALSE,道路,青海縦貫線（テレコムセンター方面）,,東京港ポータルサイト,https://www.portal-tokyoport.jp/,東京都江東区青海四丁目,35.615344,139.785832,2024-04-11 13:02:54
青海埠頭ライブカメラ映像　青海三丁目交差点付近,https://www.portal-tokyoport.jp/camera_detail.php?cid=1&id=3,TRUE,image,FALSE,道路,青海三丁目交差点付近,,東京港ポータルサイト,https://www.portal-tokyoport.jp/,東京都江東区青海三丁目,35.608994,139.784844,2024-04-11 12:15:17
青海埠頭ライブカメラ映像　青海公共埠頭背後道路1,https://www.portal-tokyoport.jp/camera_detail.php?cid=1&id=4,TRUE,image,FALSE,道路,青海公共埠頭背後道路1,,東京港ポータルサイト,https://www.portal-tokyoport.jp/,東京都江東区青海四丁目,35.615344,139.785832,2024-04-11 12:15:24
青海埠頭ライブカメラ映像　青海公共埠頭背後道路2,https://www.portal-tokyoport.jp/camera_detail.php?cid=1&id=5,TRUE,image,FALSE,道路,青海公共埠頭背後道路2,,東京港ポータルサイト,https://www.portal-tokyoport.jp/,東京都江東区青海四丁目,35.615344,139.785832,2024-04-11 12:15:29
青海埠頭ライブカメラ映像　「青海一丁目」交差点付近（中防方面）,https://www.portal-tokyoport.jp/camera_detail.php?cid=1&id=6,TRUE,image,FALSE,道路,「青海一丁目」交差点付近（中防方面）,,東京港ポータルサイト,https://www.portal-tokyoport.jp/,東京都江東区海の森一丁目,35.597163,139.794155,2024-04-11 12:15:37
青海埠頭ライブカメラ映像　青海公共埠頭車両待機場,https://www.portal-tokyoport.jp/camera_detail.php?cid=1&id=7,TRUE,image,FALSE,海岸,青海公共埠頭車両待機場,,東京港ポータルサイト,https://www.portal-tokyoport.jp/,東京都江東区青海四丁目7-1,35.6095855,139.7889,2024-04-11 12:15:44
品川埠頭ライブカメラ映像　品川コンテナセンター前,https://www.portal-tokyoport.jp/camera_detail.php?cid=2&id=1,TRUE,image,FALSE,道路,品川コンテナセンター前,,東京港ポータルサイト,https://www.portal-tokyoport.jp/,東京都港区港南五丁目10-1 品川内貿上屋,35.689568,139.691717,2024-04-11 13:03:12
品川埠頭ライブカメラ映像　品川埠頭背後道路（芝浦方面）,https://www.portal-tokyoport.jp/camera_detail.php?cid=2&id=3,TRUE,image,FALSE,海岸,品川埠頭背後道路（芝浦方面）,,東京港ポータルサイト,https://www.portal-tokyoport.jp/,東京都港区港南五丁目10-1 品川内貿上屋,35.689568,139.691717,2024-04-11 12:18:35
品川埠頭ライブカメラ映像　東京入管前道路,https://www.portal-tokyoport.jp/camera_detail.php?cid=2&id=4,TRUE,image,FALSE,道路,東京入管前道路,,東京港ポータルサイト,https://www.portal-tokyoport.jp/,東京都港区港南五丁目12,35.689568,139.691717,2024-04-11 12:20:08
品川埠頭ライブカメラ映像　品川埠頭線,https://www.portal-tokyoport.jp/camera_detail.php?cid=2&id=5,TRUE,image,FALSE,道路,品川埠頭線,,東京港ポータルサイト,https://www.portal-tokyoport.jp/,東京都港区港南五丁目10,35.689568,139.691717,2024-04-11 12:21:24
大井埠頭ライブカメラ映像　北部陸橋南側方面,https://www.portal-tokyoport.jp/camera_detail.php?cid=3&id=1,TRUE,image,FALSE,河川,北部陸橋南側方面,,東京港ポータルサイト,https://www.portal-tokyoport.jp/,東京都品川区八潮4,35.609066,139.73025,2024-04-11 12:29:15
大井埠頭ライブカメラ映像　「北部陸橋上」交差点,https://www.portal-tokyoport.jp/camera_detail.php?cid=3&id=2,TRUE,image,FALSE,道路,「北部陸橋上」交差点,,東京港ポータルサイト,https://www.portal-tokyoport.jp/,東京都品川区八潮4,35.609066,139.73025,2024-04-11 12:36:05
大井埠頭ライブカメラ映像　北部陸橋上交差点方面,https://www.portal-tokyoport.jp/camera_detail.php?cid=3&id=3,TRUE,image,FALSE,道路,北部陸橋上交差点方面,,東京港ポータルサイト,https://www.portal-tokyoport.jp/,東京都品川区八潮4,35.609066,139.73025,2024-04-11 12:36:01
大井埠頭ライブカメラ映像　北部陸橋下交差点周辺,https://www.portal-tokyoport.jp/camera_detail.php?cid=3&id=4,TRUE,image,FALSE,道路,北部陸橋下交差点周辺,,東京港ポータルサイト,https://www.portal-tokyoport.jp/,東京都品川区八潮4,35.609066,139.73025,2024-04-11 12:42:53
大井埠頭ライブカメラ映像　「八潮二丁目」交差点,https://www.portal-tokyoport.jp/camera_detail.php?cid=3&id=5,TRUE,image,FALSE,道路,「八潮二丁目」交差点,,東京港ポータルサイト,https://www.portal-tokyoport.jp/,東京都品川区八潮二丁目5,35.5953784,139.766565,2024-04-11 12:42:49
大井埠頭ライブカメラ映像　みなとが丘ふ頭公園付近,https://www.portal-tokyoport.jp/camera_detail.php?cid=3&id=6,TRUE,image,FALSE,道路,みなとが丘ふ頭公園付近,,東京港ポータルサイト,https://www.portal-tokyoport.jp/,東京都品川区八潮三丁目1-7,35.6081159,139.757943,2024-04-11 13:02:28
大井埠頭ライブカメラ映像　「大井税関前」交差点,https://www.portal-tokyoport.jp/camera_detail.php?cid=3&id=7,TRUE,image,FALSE,道路,「大井税関前」交差点,,東京港ポータルサイト,https://www.portal-tokyoport.jp/,東京都大田区東海四丁目1-10,35.689568,139.691717,2024-04-11 13:02:57
大井埠頭ライブカメラ映像　「大井税関前」交差点2,https://www.portal-tokyoport.jp/camera_detail.php?cid=3&id=8,TRUE,image,FALSE,道路,「大井税関前」交差点2,,東京港ポータルサイト,https://www.portal-tokyoport.jp/,東京都大田区東海四丁目1-10,35.689568,139.691717,2024-04-11 12:53:50
大井埠頭ライブカメラ映像　「大井中央陸橋」交差点方面,https://www.portal-tokyoport.jp/camera_detail.php?cid=3&id=9,TRUE,image,FALSE,道路,「大井中央陸橋」交差点方面,,東京港ポータルサイト,https://www.portal-tokyoport.jp/,東京都品川区八潮,35.609066,139.73025,2024-04-11 12:54:00
大井埠頭ライブカメラ映像　「野鳥公園東」交差点(城南島方面),https://www.portal-tokyoport.jp/camera_detail.php?cid=3&id=10,TRUE,image,FALSE,道路,「野鳥公園東」交差点(城南島方面),,東京港ポータルサイト,https://www.portal-tokyoport.jp/,東京都大田区東海三丁目1,35.689568,139.691717,2024-04-11 12:53:41
大井埠頭ライブカメラ映像　「野鳥公園東」交差点(城南島方面・拡大),https://www.portal-tokyoport.jp/camera_detail.php?cid=3&id=11,TRUE,image,FALSE,道路,「野鳥公園東」交差点(城南島方面・拡大),,東京港ポータルサイト,https://www.portal-tokyoport.jp/,東京都大田区東海三丁目1,35.689568,139.691717,2024-04-11 13:02:48
大井埠頭ライブカメラ映像　「野鳥公園東」交差点付近(国道357号方面),https://www.portal-tokyoport.jp/camera_detail.php?cid=3&id=12,TRUE,image,FALSE,道路,「野鳥公園東」交差点付近(国道357号方面),,東京港ポータルサイト,https://www.portal-tokyoport.jp/,東京都大田区東海三丁目1,35.689568,139.691717,2024-04-11 12:55:07
大井埠頭ライブカメラ映像　南部陸橋下交差点付近,https://www.portal-tokyoport.jp/camera_detail.php?cid=3&id=13,TRUE,image,FALSE,道路,南部陸橋下交差点付近,,東京港ポータルサイト,https://www.portal-tokyoport.jp/,東京都品川区八潮三丁目3,35.5949254,139.764875,2024-04-11 12:58:55
大井埠頭ライブカメラ映像　「南部陸橋東詰」交差点付近（大井埠頭方面）,https://www.portal-tokyoport.jp/camera_detail.php?cid=3&id=14,TRUE,image,FALSE,道路,「南部陸橋東詰」交差点付近（大井埠頭方面）,,東京港ポータルサイト,https://www.portal-tokyoport.jp/,東京都品川区八潮三丁目3,35.5949254,139.764875,2024-04-11 12:59:26
大井埠頭ライブカメラ映像　「南部陸橋東詰」交差点付近（環七交差点方面）,https://www.portal-tokyoport.jp/camera_detail.php?cid=3&id=15,TRUE,image,FALSE,道路,「南部陸橋東詰」交差点付近（環七交差点方面）,,東京港ポータルサイト,https://www.portal-tokyoport.jp/,東京都品川区八潮三丁目3,35.5949254,139.764875,2024-04-11 13:01:58
大井埠頭ライブカメラ映像　大井車両待機場,https://www.portal-tokyoport.jp/camera_detail.php?cid=3&id=16,TRUE,image,FALSE,道路,大井車両待機場,,東京港ポータルサイト,https://www.portal-tokyoport.jp/,東京都大田区東海四丁目6,35.689568,139.691717,2024-04-11 13:02:13
大井埠頭ライブカメラ映像　大井時間貸しシャーシプール,https://www.portal-tokyoport.jp/camera_detail.php?cid=3&id=17,TRUE,image,FALSE,河川,大井時間貸しシャーシプール,,東京港ポータルサイト,https://www.portal-tokyoport.jp/,東京都品川区八潮二丁目1-8,35.689568,139.691717,2024-04-11 13:02:24
STV札幌テレビ(礼文),https://www.stv.jp/webcam/rebun/index.html,TRUE,image,FALSE,海岸,利尻富士,礼文町役場,STV札幌テレビ,https://www.stv.jp/webcam/index.html,北海道礼文郡礼文町大字香深村字トンナイ558-5,45.303062,141.047717,2024-04-12 15:37:08
STV札幌テレビ(稚内),https://www.stv.jp/webcam/wakkanai/index.html,TRUE,image,FALSE,海岸,,稚内百年記念塔,STV札幌テレビ,https://www.stv.jp/webcam/index.html,北海道稚内市大字稚内村ヤムワッカナイ,45.38739,141.659489,2024-04-12 15:37:18
STV札幌テレビ(留萌),https://www.stv.jp/webcam/rumoi/index.html,TRUE,image,FALSE,海岸,,留萌市役所,STV札幌テレビ,https://www.stv.jp/webcam/index.html,北海道留萌市幸町一丁目11-11,43.940987,141.637009,2024-04-12 15:02:11
STV札幌テレビ(旭川),https://www.stv.jp/webcam/asahikawa/index.html,TRUE,image,FALSE,道路,新橋,,STV札幌テレビ,https://www.stv.jp/webcam/index.html,北海道旭川市九条通一丁目,43.771404,142.365314,2024-04-12 11:02:35
STV札幌テレビ(小樽),https://www.stv.jp/webcam/otaru/index.html,TRUE,image,FALSE,河川,,ホテルノルド小樽,STV札幌テレビ,https://www.stv.jp/webcam/index.html,北海道小樽市色内一丁目4-16,43.1907527,140.994605,2024-04-12 14:55:57
STV札幌テレ(赤井川),https://www.stv.jp/webcam/yoichi/index.html,TRUE,image,FALSE,観光,キロロリゾート・マウンテンセンター,,STV札幌テレビ,https://www.stv.jp/webcam/index.html,北海道余市郡赤井川村字常盤650,43.090599,140.95299,2024-04-12 13:07:55
STV札幌テレビ(江差),https://www.stv.jp/webcam/esashi/index.html,TRUE,image,FALSE,海岸,,江差町公民館（対鴎館）,STV札幌テレビ,https://www.stv.jp/webcam/index.html,北海道檜山郡江差町字上野町46,41.869244,140.12756,2024-04-12 13:10:25
STV札幌テレビ(函館),https://www.stv.jp/webcam/hakodate/index.html,TRUE,image,FALSE,海岸,,函館山ＳＴＶテレビ函館送信所,STV札幌テレビ,https://www.stv.jp/webcam/index.html,北海道函館市函館山 テレビ送信所,41.768712,140.729108,2024-04-12 13:14:20
STV札幌テレビ(帯広),https://www.stv.jp/webcam/obihiro/index.html,TRUE,image,FALSE,河川,十勝大橋,,STV札幌テレビ,https://www.stv.jp/webcam/index.html,北海道帯広市東一条北二丁目,42.934649,143.205281,2024-04-12 13:16:11
STV札幌テレビ(網走),https://www.stv.jp/webcam/abashiri/index.html,TRUE,image,FALSE,海岸,,網走市役所,STV札幌テレビ,https://www.stv.jp/webcam/index.html,北海道網走市南六条東四丁目,44.020631,144.273422,2024-04-12 13:17:18
STV札幌テレビ(知床),https://www.stv.jp/webcam/shiretoko/index.html,TRUE,image,FALSE,海岸,ウトロ港,北こぶし知床　ホテル＆リゾート,STV札幌テレビ,https://www.stv.jp/webcam/index.html,北海道斜里郡斜里町ウトロ東172,44.0718701,144.995659,2024-04-12 14:42:06
STV札幌テレビ(根室),https://www.stv.jp/webcam/nemuro/index.html,TRUE,image,FALSE,海岸,北海道 根室市 花咲港,,STV札幌テレビ,https://www.stv.jp/webcam/index.html,北海道根室市,43.330036,145.582903,2024-04-12 14:46:25
STV札幌テレビ(浦河),https://www.stv.jp/webcam/urakawa/index.html,TRUE,image,FALSE,海岸,浦河,,STV札幌テレビ,https://www.stv.jp/webcam/index.html,北海道浦河郡浦河町築地一丁目 浦河町役場,42.168355,142.768213,2024-04-12 14:56:14
STV札幌テレビ(新千歳空港ターミナルビル),https://www.stv.jp/webcam/shinchitose/index.html,TRUE,image,FALSE,空港,新千歳空港ターミナル,,STV札幌テレビ,https://www.stv.jp/webcam/index.html,北海道千歳市美々987-22,42.783915,141.695934,2024-04-13 21:39:51
STV札幌テレビ(新千歳空港滑走路),https://www.stv.jp/webcam/shinchitose2/index.html,TRUE,image,FALSE,空港,新千歳空港滑走路の東側,,STV札幌テレビ,https://www.stv.jp/webcam/index.html,北海道千歳市美々,42.783915,141.695934,2024-04-12 14:57:46
STV札幌テレビ(札幌大通公園),https://www.stv.jp/webcam/ohdori4/index.html,TRUE,image,FALSE,観光,,明治安田生命札幌大通ビル,STV札幌テレビ,https://www.stv.jp/webcam/index.html,北海道札幌市中央区大通西三丁目,43.061414,141.35389,2024-04-12 15:06:34
STV札幌テレビ(北広島),https://www.stv.jp/webcam/kitahiroshima/index.html,TRUE,image,FALSE,鉄道,,北広島市役所,STV札幌テレビ,https://www.stv.jp/webcam/index.html,北海道北広島市中央四丁目2-1,42.985255,141.563165,2024-04-12 15:36:47
【LIVE】静岡市さった峠　交通の要衝 - YouTube,https://www.youtube.com/watch?v=6S4qvf97cbQ,TRUE,video,TRUE,道路,静岡市さった峠「交通の要衝」,,静岡市さった峠 ライブカメラ - YouTube,https://www.youtube.com/@user-wn8rm5iq7e,静岡県静岡市清水区由比西倉澤,34.976906,138.383023,2024-04-13 19:24:29
【LIVE】静岡市さった峠　広重の富士山 / Mt. Fuji (World Heritage Site): Live Streaming in Shizuoka City - YouTube,https://www.youtube.com/watch?v=GsD9QQEKSzQ,TRUE,video,TRUE,道路,静岡市さった峠の「広重の富士山」,,静岡市さった峠 ライブカメラ - YouTube,https://www.youtube.com/@user-wn8rm5iq7e,静岡県静岡市清水区由比西倉澤,34.976906,138.383023,2024-04-13 19:25:49
いぶきの里スキー場 | 本日のゲレンデ,https://www.ibukinosato.co.jp/gelande/index.php,TRUE,image,FALSE,観光,いぶきの里スキー場,,いぶきの里スキー場,https://www.ibukinosato.co.jp/,岡山県新見市千屋花見1336-1,34.661759,133.934894,2024-04-13 19:28:43
英彦山神宮(下宮),http://hikosan.aa4.netvolante.jp:1250/view/view.shtml?id=50368&imagepath=%2Fmjpg%2Fvideo.mjpg&size=1,TRUE,image,FALSE,観光,英彦山神宮(下宮),,英彦山神宮,https://hikosanjingu.or.jp/camera/,福岡県田川郡添田町英彦山1,33.571816,130.854088,2024-04-13 19:38:27
英彦山神宮(奉幣殿),http://hikosan.aa4.netvolante.jp:1230/aca/index.html#view,TRUE,image,FALSE,観光,英彦山神宮(奉幣殿),,英彦山神宮,https://hikosanjingu.or.jp/camera/,福岡県田川郡添田町英彦山1,33.571816,130.854088,2024-04-13 19:45:18
