"id","stream_title","stream_url","stream_status","stream_type","is_rewind","category","poi","poi_detail","provider","provider_url","address","latitude","longitude","last_updated"
"other_55eb770ca59b0bed","カメラ画像 越美山系土石流情報-板屋カメラ（本巣市根尾板屋）","https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera63.html?202404081742","True","image","False","河川","根尾東谷川","板屋カメラ（本巣市根尾板屋）","国土交通省中部地方整備局 越美山系砂防事務所","https://www.cbr.mlit.go.jp/etsumi/","岐阜県本巣市根尾東板屋","35.647734","136.623397","2024-04-08 18:56:04"
"other_c1d44424c41b4cce","カメラ画像 越美山系土石流情報-樽見カメラ（本巣市根尾樽見）","https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera62.html?202404081742","True","image","False","河川","根尾川","樽見カメラ（本巣市根尾樽見）","国土交通省中部地方整備局 越美山系砂防事務所","https://www.cbr.mlit.go.jp/etsumi/","岐阜県本巣市根尾板所","35.620737","136.628911","2024-04-08 18:41:26"
"other_8bb45c9a8135565f","カメラ画像 越美山系土石流情報-外津汲カメラ（揖斐川町外津汲）","https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera60.html?202404081742","True","image","False","河川","揖斐川","外津汲カメラ（揖斐川町外津汲）","国土交通省中部地方整備局 越美山系砂防事務所","https://www.cbr.mlit.go.jp/etsumi/","岐阜県揖斐郡揖斐川町","35.486948","136.5682","2024-04-08 18:53:51"
"other_3675fbf911e3ac60","カメラ画像 越美山系土石流情報-坂内振興事務所（揖斐川町坂内）","https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera74.html?202404081742","True","image","False","その他","坂内川","坂内振興事務所（揖斐川町坂内）","国土交通省中部地方整備局 越美山系砂防事務所","https://www.cbr.mlit.go.jp/etsumi/","岐阜県揖斐郡揖斐川町坂内広瀬924","35.486948","136.5682","2024-04-08 18:56:02"
"other_d14d2d384bbf1adc","カメラ画像 越美山系土石流情報-川上堰堤（揖斐川町坂内）","https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera78.html?202404081812","True","image","False","河川","揖斐川","川上堰堤（揖斐川町坂内）","国土交通省中部地方整備局 越美山系砂防事務所","https://www.cbr.mlit.go.jp/etsumi/","岐阜県揖斐郡揖斐川町","35.486948","136.5682","2024-04-08 18:52:09"
"other_a1569f25440fa6b3","カメラ画像 越美山系土石流情報-西横山カメラ（揖斐川町西横山）","https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera55.html?202404081742","True","image","False","その他","西横山","西横山カメラ（揖斐川町西横山）","国土交通省中部地方整備局 越美山系砂防事務所","https://www.cbr.mlit.go.jp/etsumi/","岐阜県揖斐郡揖斐川町","35.486948","136.5682","2024-04-08 18:53:36"
"other_75522317bd3cbb07","カメラ画像 越美山系土石流情報-下大須カメラ（本巣市根尾下大須）","https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera66.html?202404081852","True","image","False","河川","根尾東谷川","下大須カメラ（本巣市根尾下大須）","国土交通省中部地方整備局 越美山系砂防事務所","https://www.cbr.mlit.go.jp/etsumi/","岐阜県本巣市","35.483052","136.678771","2024-04-08 18:55:57"
"other_0773f74b217de36a","カメラ画像 越美山系土石流情報-大谷川上流（揖斐川町坂内広瀬）","https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera80.html?202404081742","True","image","False","河川","大谷川","大谷川上流（揖斐川町坂内広瀬）","国土交通省中部地方整備局 越美山系砂防事務所","https://www.cbr.mlit.go.jp/etsumi/","岐阜県揖斐郡揖斐川町坂内広瀬","35.486948","136.5682","2024-04-08 18:53:07"
"other_2d958549ec73f195","カメラ画像 越美山系土石流情報-根尾総合支所（本巣市根尾）","https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera70.html?202404081742","True","image","False","河川","根尾川","根尾総合支所（本巣市根尾）","国土交通省中部地方整備局 越美山系砂防事務所","https://www.cbr.mlit.go.jp/etsumi/","岐阜県本巣市根尾板所625-1","35.620737","136.628911","2024-04-08 18:42:46"
"other_edeb98f1ab82e469","カメラ画像 越美山系土石流情報-白川合流点カメラ（揖斐川町坂内坂本）","https://www.cbr.mlit.go.jp/etsumi/dosekiryu/frmCamera54.html?202404081742","True","image","False","河川","揖斐川","白川合流点カメラ（揖斐川町坂内坂本）","国土交通省中部地方整備局 越美山系砂防事務所","https://www.cbr.mlit.go.jp/etsumi/","岐阜県揖斐郡揖斐川町","35.486948","136.5682","2024-04-08 18:53:22"
"yt_ytLE1OcUxEg","国宝犬山城&御岳の見えるライブ","https://www.youtube.com/watch?v=ytLE1OcUxEg","True","video","False","","","","国宝犬山城&御岳の見えるライブ","https://www.youtube.com/channel/UCrfYUN7eynxM-XoFg-aJe3g","","35.38741","136.941899","2025-01-28 00:40:48"
"yt_yzE5fMBxxcE","【南海トラフ）恵みの雨☔🐈いんこ＆ぬこ＆たぬ時々🐻🐯　太平洋ライブカメラ猫部屋🐈地域猫餌場＆セキセイインコ🐦波の音🌊　野鳥観察　kochi japan【土佐】","https://www.youtube.com/watch?v=yzE5fMBxxcE","True","video","False","","","","土佐の海空と侍猫🐻🐈","https://www.youtube.com/channel/UCtpZE6LTRW8gGzD2GCaOcXg","","33.539743","133.472645","2025-01-28 02:16:58"
"yt_9MVVBpj4QLM","城のホテル甲府 甲府城天守台LIVE","https://www.youtube.com/watch?v=9MVVBpj4QLM","True","video","True","","","","城のホテル甲府","https://www.youtube.com/channel/UCA1PeQnw4Ys2kmBXa2GIF-Q","","","","2025-01-28 01:22:15"
"yt_RxPUTRxFWLM","Live Camera Axis M1135","https://www.youtube.com/watch?v=RxPUTRxFWLM","True","","True","","","","埼玉県ときがわ町","https://www.youtube.com/channel/UCcLQmnnIBmiGX3bF5mjuKyA","","36.008079","139.294966","2025-01-28 00:41:58"
"yt_aue885DVApM","Live Camera Axis M1135","https://www.youtube.com/watch?v=aue885DVApM","True","","True","","","","埼玉県ときがわ町","https://www.youtube.com/channel/UCcLQmnnIBmiGX3bF5mjuKyA","","36.005422","139.285805","2025-01-28 00:42:25"
"yt_EYL-W7KzfGk","埼玉県立小児医療センター 機械式駐車場 ライブカメラ","https://www.youtube.com/watch?v=EYL-W7KzfGk","True","video","True","道路","埼玉県立小児医療センター 機械式駐車場","","埼玉県立小児医療センター 公式YouTubeチャンネル","https://www.youtube.com/channel/UCrW9CLx_CB8q_iMCQ6pVhZw","兵庫県伊丹市螢池西町3−５５５ ","","","2025-01-28 01:22:08"
"yt_zehYIpRIh5w","【LIVE】都営日暮里舎人ライナー 東京都足立区ライブカメラ JAPAN TOKYO LIVECAMERA NIPPORI TONERI LINER","https://www.youtube.com/watch?v=zehYIpRIh5w","False","video","False","道路","","","夜光電気","https://www.youtube.com/channel/UCPsjdwVy2etWVaz1m2mcyxQ","","","","2025-01-28 01:05:40"
"yt_1g8r8vmts4g","【 LIVE 】JAPAN 東京都足立区立みだまえ公園 ライブカメラ TOKYO MIDAMAE PARK  live camera webcam livestream","https://www.youtube.com/watch?v=1g8r8vmts4g","True","video","True","","","","夜光電気","https://www.youtube.com/channel/UCPsjdwVy2etWVaz1m2mcyxQ","","35.787007","139.770868","2025-01-28 02:16:52"
"yt_m_WCI3EQRwQ","【LIVE】JAPAN 東京都足立区交差点ライブカメラ＋温度計 tokyo livecamera webcam livestream","https://www.youtube.com/watch?v=m_WCI3EQRwQ","True","","True","","","","夜光電気","https://www.youtube.com/channel/UCPsjdwVy2etWVaz1m2mcyxQ","","35.787295","139.770662","2025-01-28 00:43:07"
"yt_E3uAem1vsEk","【LIVE】TOKYO JAPAN 東京都足立区日暮里舎人ライナー側ライブカメラ webcam livestream live camera","https://www.youtube.com/watch?v=E3uAem1vsEk","True","video","True","","","","夜光電気","https://www.youtube.com/channel/UCPsjdwVy2etWVaz1m2mcyxQ","","35.788819","139.77059","2025-01-28 00:39:55"
"yt_oJTX4MYW4yQ","【 LIVE 】JAPAN 東京都足立区立みだまえ公園 ライブカメラ TOKYO MIDAMAE PARK  LIVECAMERA","https://www.youtube.com/watch?v=oJTX4MYW4yQ","False","video","False","観光","足立区立みだまえ公園","","夜光電気","https://www.youtube.com/channel/UCPsjdwVy2etWVaz1m2mcyxQ","東京都足立区谷在家一丁目17-1","35.786648","139.771071","2025-01-28 02:16:20"
"yt_iUKWjZqYFe4","【LIVE】東京都足立区みだまえ公園カメラ3 ライブカメラ  TOKYO JAPAN LIVECAMERA","https://www.youtube.com/watch?v=iUKWjZqYFe4","False","video","False","観光","足立区立みだまえ公園","","夜光電気","https://www.youtube.com/channel/UCPsjdwVy2etWVaz1m2mcyxQ","東京都足立区谷在家一丁目17-1","35.786648","139.771071","2025-01-28 02:16:20"
"yt_qsTJNeJq_q8","【LIVE】JAPAN 東京都足立区立みだまえ公園カメラ2 TOKYO JAPAN LIVECAMERA ライブカメラ","https://www.youtube.com/watch?v=qsTJNeJq_q8","True","video","False","観光","足立区立みだまえ公園","","夜光電気","https://www.youtube.com/channel/UCPsjdwVy2etWVaz1m2mcyxQ","東京都足立区谷在家一丁目17-1","35.786648","139.771071","2025-01-28 02:20:10"
"yt_RD_vjd1wlR8","東京駅丸の内口　ライブカメラ","https://www.youtube.com/watch?v=RD_vjd1wlR8","True","","True","","","","大丸有まちづくり協議会","https://www.youtube.com/channel/UCoS1S0V-QdSl_xe29G8mKcQ","","35.681572","139.764886","2025-01-28 02:16:32"
"yt_eWbAddRZBUM","東京駅丸の内口 ライブカメラ - YouTube","https://www.youtube.com/watch?v=eWbAddRZBUM","False","video","False","鉄道","東京駅丸の内口","","大丸有まちづくり協議会 - YouTube","https://www.youtube.com/@user-jt9pv8hn9u","東京都千代田区丸の内一丁目9","35.681252","139.767235","2025-01-28 01:05:37"
"yt_Wofnd8OuUYk","【試験配信中】九州地方整備局　大分川映像【Live動画】","https://www.youtube.com/watch?v=Wofnd8OuUYk","True","video","True","","","","大分川・国土交通省九州地方整備局水災害予報センター・大分河川国道事務所","https://www.youtube.com/channel/UCXFM2y5gLvQlYxjQO-ravYg","","33.249453","131.621036","2025-01-28 02:16:52"
"yt_DYwimBSb26M","【配信中】大分市　　水害監視カメラ　賀来（中島）地区映像【Live動画】","https://www.youtube.com/watch?v=DYwimBSb26M","True","","True","","","","大分市水害監視カメラ","https://www.youtube.com/channel/UCn99YdjhClqrN6yAHbIQKbw","","33.20814","131.562796","2025-01-28 02:16:36"
"yt_fpbiOQtriG4","【配信中】大分市　　水害監視カメラ　片島地区映像【Live動画】","https://www.youtube.com/watch?v=fpbiOQtriG4","True","","True","","","","大分市水害監視カメラ","https://www.youtube.com/channel/UCn99YdjhClqrN6yAHbIQKbw","","33.220276","131.623912","2025-01-28 02:16:34"
"yt_Vxkl_YGloEQ","【配信中】大分市　　水害監視カメラ　志村交差点北ガード下映像【Live動画】","https://www.youtube.com/watch?v=Vxkl_YGloEQ","True","","True","","","","大分市水害監視カメラ","https://www.youtube.com/channel/UCn99YdjhClqrN6yAHbIQKbw","","33.242595","131.703051","2025-01-28 02:16:39"
"yt_6VkeSq0GfqU","【配信中】大分市　　水害監視カメラ　荏隈地区映像【Live動画】","https://www.youtube.com/watch?v=6VkeSq0GfqU","True","","True","","","","大分市水害監視カメラ","https://www.youtube.com/channel/UCn99YdjhClqrN6yAHbIQKbw","","33.214752","131.578698","2025-01-28 02:16:35"
"yt_sjibMgR0OU4","【配信中】大分市　　水害監視カメラ　滝尾橋東ガード下映像【Live動画】","https://www.youtube.com/watch?v=sjibMgR0OU4","True","video","True","","","","大分市水害監視カメラ","https://www.youtube.com/channel/UCn99YdjhClqrN6yAHbIQKbw","","33.230088","131.625949","2025-01-28 02:16:56"
"yt_s6bgz3a10j8","【配信中】大分市　　水害監視カメラ　下田尻地区映像【Live動画】","https://www.youtube.com/watch?v=s6bgz3a10j8","True","","True","","","","大分市水害監視カメラ","https://www.youtube.com/channel/UCn99YdjhClqrN6yAHbIQKbw","","33.192582","131.59678","2025-01-28 02:16:24"
"yt_I2Bm3b84Zfk","【配信中】大分市　　水害監視カメラ　皆春地区映像【Live動画】","https://www.youtube.com/watch?v=I2Bm3b84Zfk","True","video","True","","","","大分市水害監視カメラ","https://www.youtube.com/channel/UCn99YdjhClqrN6yAHbIQKbw","","33.234241","131.679145","2025-01-28 02:16:51"
"yt_jqi1TKdFfBU","【配信中】大分市　　水害監視カメラ　廻栖地区映像【Live動画】","https://www.youtube.com/watch?v=jqi1TKdFfBU","True","","True","","","","大分市水害監視カメラ","https://www.youtube.com/channel/UCn99YdjhClqrN6yAHbIQKbw","","33.171176","131.548213","2025-01-28 02:16:30"
"yt_a_BAPzFyLgE","【配信中】大分市　　水害監視カメラ　畑中地区映像【Live動画】","https://www.youtube.com/watch?v=a_BAPzFyLgE","True","video","True","","","","大分市水害監視カメラ","https://www.youtube.com/channel/UCn99YdjhClqrN6yAHbIQKbw","","33.201152","131.597907","2025-01-28 02:16:59"
"yt_aBmid2id7T4","【配信中】大分市　　水害監視カメラ　川床地区映像【Live動画】","https://www.youtube.com/watch?v=aBmid2id7T4","True","","True","","","","大分市水害監視カメラ","https://www.youtube.com/channel/UCn99YdjhClqrN6yAHbIQKbw","","33.157868","131.651531","2025-01-28 02:16:34"
"yt_1FhDSS-7ZWc","【配信中】大分市　　水害監視カメラ　津守地区映像【Live動画】","https://www.youtube.com/watch?v=1FhDSS-7ZWc","True","","True","","","","大分市水害監視カメラ","https://www.youtube.com/channel/UCn99YdjhClqrN6yAHbIQKbw","","33.216605","131.618922","2025-01-28 02:16:34"
"yt_zMM0pSdf-To","【配信中】大分市　　水害監視カメラ　国分地区映像【Live動画】","https://www.youtube.com/watch?v=zMM0pSdf-To","True","video","True","","","","大分市水害監視カメラ","https://www.youtube.com/channel/UCn99YdjhClqrN6yAHbIQKbw","","33.204851","131.561844","2025-01-28 02:16:57"
"yt_CiUgtL5hxvc","【配信中】大分市　　水害監視カメラ　常行地区映像【Live動画】","https://www.youtube.com/watch?v=CiUgtL5hxvc","True","video","True","","","","大分市水害監視カメラ","https://www.youtube.com/channel/UCn99YdjhClqrN6yAHbIQKbw","","33.213849","131.683094","2025-01-28 02:16:41"
"yt_trG4bQR2amw","【配信中】大分市　　水害監視カメラ　宮崎地区映像【Live動画】","https://www.youtube.com/watch?v=trG4bQR2amw","True","video","True","","","","大分市水害監視カメラ","https://www.youtube.com/channel/UCn99YdjhClqrN6yAHbIQKbw","","33.203201","131.609415","2025-01-28 02:16:47"
"yt_IlknH7a65Uc","【配信中】大分市　　水害監視カメラ　毛井地区映像【Live動画】","https://www.youtube.com/watch?v=IlknH7a65Uc","True","video","True","","","","大分市水害監視カメラ","https://www.youtube.com/channel/UCn99YdjhClqrN6yAHbIQKbw","","33.188211","131.67766","2025-01-28 02:16:49"
"yt_mEIAqnJDTNY","【配信中】大分市　　水害監視カメラ　三佐地区映像【Live動画】","https://www.youtube.com/watch?v=mEIAqnJDTNY","True","video","True","","","","大分市水害監視カメラ","https://www.youtube.com/channel/UCn99YdjhClqrN6yAHbIQKbw","","33.260646","131.683974","2025-01-28 02:16:41"
"yt_NM1x_DzHsDU","【配信中】大分市　　水害監視カメラ　花園地区映像【Live動画】","https://www.youtube.com/watch?v=NM1x_DzHsDU","True","","True","","","","大分市水害監視カメラ","https://www.youtube.com/channel/UCn99YdjhClqrN6yAHbIQKbw","","33.208948","131.608908","2025-01-28 02:16:31"
"yt_ddL4dnQR06Y","【配信中】大分市　　水害監視カメラ　鴛野地区映像【Live動画】","https://www.youtube.com/watch?v=ddL4dnQR06Y","True","","True","","","","大分市水害監視カメラ","https://www.youtube.com/channel/UCn99YdjhClqrN6yAHbIQKbw","","33.196316","131.611275","2025-01-28 02:16:37"
"yt_qTfdXGxZ2rs","【配信中】大分市　　水害監視カメラ　下判田（居村）地区映像【Live動画】","https://www.youtube.com/watch?v=qTfdXGxZ2rs","True","","True","","","","大分市水害監視カメラ","https://www.youtube.com/channel/UCn99YdjhClqrN6yAHbIQKbw","","33.165911","131.646066","2025-01-28 02:16:37"
"yt_PfuR_Zuv9DA","【配信中】大分市　　水害監視カメラ　下郡アンダーパス映像【Live動画】","https://www.youtube.com/watch?v=PfuR_Zuv9DA","True","","True","","","","大分市水害監視カメラ","https://www.youtube.com/channel/UCn99YdjhClqrN6yAHbIQKbw","","33.225051","131.630101","2025-01-28 02:16:31"
"yt_yri2E_poXtU","【配信中】大分市　　水害監視カメラ　明磧地区映像【Live動画】","https://www.youtube.com/watch?v=yri2E_poXtU","True","video","True","","","","大分市水害監視カメラ","https://www.youtube.com/channel/UCn99YdjhClqrN6yAHbIQKbw","","33.204593","131.588051","2025-01-28 02:16:53"
"yt_QJFuFT6W8Kg","【配信中】大分市　　水害監視カメラ　宮谷地区映像【Live動画】","https://www.youtube.com/watch?v=QJFuFT6W8Kg","True","","True","","","","大分市水害監視カメラ","https://www.youtube.com/channel/UCn99YdjhClqrN6yAHbIQKbw","","33.180694","131.688057","2025-01-28 02:16:36"
"yt_bZE294O5bIc","【配信中】大分市　　水害監視カメラ　胡麻鶴地区映像【Live動画】","https://www.youtube.com/watch?v=bZE294O5bIc","True","","True","","","","大分市水害監視カメラ","https://www.youtube.com/channel/UCn99YdjhClqrN6yAHbIQKbw","","33.176398","131.555576","2025-01-28 02:16:32"
"yt_fGjJ0kgppAU","【配信中】大分市　　水害監視カメラ　八幡地区映像【Live動画】","https://www.youtube.com/watch?v=fGjJ0kgppAU","True","video","True","","","","大分市水害監視カメラ","https://www.youtube.com/channel/UCn99YdjhClqrN6yAHbIQKbw","","33.236779","131.56884","2025-01-28 02:16:54"
"yt_94Y6ybrTYQY","[LIVE][北海道北見市常呂町]大友産業より道道北見常呂線・常呂町基線交差点ライブ (HOKKAIDO KITAMI TOKORO LIVECAMERA)","https://www.youtube.com/watch?v=94Y6ybrTYQY","True","","True","","","","大友産業ライブ","https://www.youtube.com/channel/UC3Upaut8BeI-mkk2EhqtoKA","","44.089863","144.041278","2025-01-28 00:43:31"
"yt_lt_rqgEokvI","大船駅西口ライブカメラ","https://www.youtube.com/watch?v=lt_rqgEokvI","False","video","False","鉄道","大船駅西口","","大船西チャンネル","https://www.youtube.com/channel/UCUe2zigB6jS93IZYsQlE8Gw","神奈川県鎌倉市大船一丁目1","35.351743","139.530162","2025-01-28 01:05:37"
"yt_SnhzDm_rJpI","大船駅西口ライブカメラ","https://www.youtube.com/watch?v=SnhzDm_rJpI","True","video","True","","","","大船西チャンネル","https://www.youtube.com/channel/UCUe2zigB6jS93IZYsQlE8Gw","","","","2025-01-28 01:22:13"
"yt_0TZQofgsqh0","【交通情報】冬一番の寒気”最強寒波” JR大阪駅  関西の玄関口 【LIVE CAMERA】","https://www.youtube.com/watch?v=0TZQofgsqh0","True","video","True","","","","大阪NEWS【テレビ大阪ニュース】","https://www.youtube.com/channel/UCd6GEK664CTEWRZda7Fu7Lg","","34.690635","135.521081","2025-01-28 02:16:43"
"yt_D8HrERnsjqo","淡路駅前ラボ屋上ライブカメラ（PC代替機で暫定運用中）","https://www.youtube.com/watch?v=D8HrERnsjqo","True","video","True","","","","大阪・淡路のシェアオフィス・レンタルオフィス「淡路駅前ラボ」","https://www.youtube.com/channel/UCZhBJiBbrMdw1lNasRufBfQ","","34.736903","135.516916","2025-01-28 00:41:42"
"yt_VBPyhbWZ14s","【LIVE】大阪環状線・梅田貨物線ライブカメラ JR West Osaka Loop Line","https://www.youtube.com/watch?v=VBPyhbWZ14s","True","","True","","","","大阪環状線ライブカメラ","https://www.youtube.com/channel/UCRruWUK0POjg2veibHucffQ","","34.69608","135.483972","2025-01-28 00:42:17"
"yt_OxMEju9Gl8M","【LIVE】福島駅方面 大阪環状線・梅田貨物線ライブカメラ JR West Osaka Loop Line","https://www.youtube.com/watch?v=OxMEju9Gl8M","True","","True","","","","大阪環状線ライブカメラ","https://www.youtube.com/channel/UCRruWUK0POjg2veibHucffQ","","34.695667","135.483802","2025-01-28 00:42:42"
"yt_7lcPQ97iv5I","【LIVE】Osaka Live Camera 大阪ライブカメラ 4K","https://www.youtube.com/watch?v=7lcPQ97iv5I","True","","True","","","","大阪環状線ライブカメラ","https://www.youtube.com/channel/UCRruWUK0POjg2veibHucffQ","","34.696438","135.488211","2025-01-28 00:42:57"
"yt_LW6SDfJLhM8","大鹿村【カメラ】 のライブ配信","https://www.youtube.com/watch?v=LW6SDfJLhM8","True","video","True","","","","大鹿村【カメラ】","https://www.youtube.com/channel/UCPla6azzwr5iyJQtsFtCJKA","","35.578241","138.03392","2025-01-28 00:40:42"
"yt_V9KC-k9xIGs","あまぎスカイアドベンチャー　公式ライブ配信","https://www.youtube.com/watch?v=V9KC-k9xIGs","True","video","True","","","","天城東急リゾート公式チャンネル","https://www.youtube.com/channel/UC7oOa4k0ct8rvJvMU8znyEg","","34.890323","139.030356","2025-01-28 02:16:40"
"yt_5ih6YCzC0H4","天城高原ゴルフコース　ライブカメラ","https://www.youtube.com/watch?v=5ih6YCzC0H4","True","video","True","","","","天城東急リゾート公式チャンネル","https://www.youtube.com/channel/UC7oOa4k0ct8rvJvMU8znyEg","","","","2025-01-28 02:16:09"
"yt_BpEsd-iMRlw","あまぎスカイアドベンチャー 公式ライブ配信 - YouTube","https://www.youtube.com/watch?v=BpEsd-iMRlw","False","video","False","道路","","あまぎスカイアドベンチャー","天城東急リゾート公式チャンネル - YouTube","https://www.youtube.com/@user-ox6lx1ix8c","静岡県伊豆市冷川1524","34.976906","138.383023","2025-01-28 01:05:29"
"yt_CGShW4uABuQ","天城高原サービスセンター 公式ライブ配信 - YouTube","https://www.youtube.com/watch?v=CGShW4uABuQ","False","video","False","道路","","天城高原サービスセンター","天城東急リゾート公式チャンネル - YouTube","https://www.youtube.com/@user-ox6lx1ix8c","静岡県伊豆市冷川1524-823","34.976906","138.383023","2025-01-28 01:05:29"
"yt_boAL2Q_GXTg","天城高原ゴルフコース ライブカメラ - YouTube","https://www.youtube.com/watch?v=boAL2Q_GXTg","False","video","False","その他","","天城高原ゴルフコース 東急リゾーツ&ステイ","天城東急リゾート公式チャンネル - YouTube","https://www.youtube.com/@user-ox6lx1ix8c","静岡県伊豆市菅引638-83","34.976906","138.383023","2025-01-28 01:05:29"
"yt_zppA64fWxfE","【LIVE】ライブカメラ　談山神社／奈良","https://www.youtube.com/watch?v=zppA64fWxfE","True","","False","","","","奈良テレビ放送","https://www.youtube.com/channel/UC9FTt8SigjBd2bzzH3QCCVQ","","34.46592","135.861687","2025-01-28 02:16:34"
"yt_bntevWU3Z_o","奥日光湯元温泉 ライブ配信","https://www.youtube.com/watch?v=bntevWU3Z_o","True","video","True","","","","奥日光湯元温泉 湯〜Tube","https://www.youtube.com/channel/UCy8wXIvONgiQV4jZEFE6aWQ","","","","2025-01-28 01:22:12"
"other_44eaf141cde00adb","国道4号 栃福橋","https://www.ktr.mlit.go.jp/utunomiya/utunomiya_livecamera001.html","True","image","False","道路","栃福橋","","宇都宮国道事務所","https://www.ktr.mlit.go.jp/utunomiya/utunomiya_index002.html","栃木県那須郡那須町大字豊原598","37.01977","140.121008","2024-04-21 16:44:24"
"other_c3f5f7f8b4f1a38f","国道4号 栃福橋南","https://ktr.mlit.go.jp/utunomiya/utunomiya00306.html","True","image","False","道路","栃福橋南","","宇都宮国道事務所","https://www.ktr.mlit.go.jp/utunomiya/utunomiya_index002.html","栃木県那須郡那須町大字豊原乙1958-1","37.01977","140.121008","2024-04-21 16:51:51"
"other_9391e8a854679053","国道4号 柏沼チェーン着脱所","https://www.ktr.mlit.go.jp/utunomiya/utunomiya00307.html","True","image","False","道路","柏沼チェーン着脱所","","宇都宮国道事務所","https://www.ktr.mlit.go.jp/utunomiya/utunomiya_index002.html","栃木県那須郡那須町郡那須郡那須町豊原223","37.01977","140.121008","2024-04-21 17:04:58"
"yt_g-90E4BogV4","安倍文殊院【公式】　境内ライブカメラ　2024.4.13~","https://www.youtube.com/watch?v=g-90E4BogV4","False","video","False","観光","安倍文殊院","","安倍文殊院 公式チャンネル Nara Abe-Monjuin Temple","https://www.youtube.com/channel/UCoghSJm1UPROs8O_TNV_kiA","奈良県桜井市阿部645","34.685231","135.832883","2025-01-28 02:16:20"
"yt_N6bv3FcZMXo","APPI Kogen Ski Resort Live Camera @ TOP","https://www.youtube.com/watch?v=N6bv3FcZMXo","False","video","False","山岳","安比高原スキー場山頂","","安比高原","https://www.youtube.com/channel/UCGV0llV5YRkuk7i93y-ZuVA","岩手県八幡平市安比高原117","39.956511","141.07112","2024-04-21 15:23:19"
"yt_HjRZNBm1kms","浅草寺の境内（本堂側）Precincts of Sensoji Temple (to Main Hall)","https://www.youtube.com/watch?v=HjRZNBm1kms","True","video","True","","","","宗教法人 浅草寺 公式チャンネル (Sensoji Temple)","https://www.youtube.com/channel/UCcoV6OvUSQgSOVmjZjqmeXQ","","","","2025-01-28 01:22:13"
"yt_8sp9SafNr8Q","浅草寺の境内（雷門側）Precincts of Sensoji Temple (to Kaminarimon)","https://www.youtube.com/watch?v=8sp9SafNr8Q","True","video","False","","","","宗教法人 浅草寺 公式チャンネル (Sensoji Temple)","https://www.youtube.com/channel/UCcoV6OvUSQgSOVmjZjqmeXQ","","","","2025-01-28 01:22:13"
"yt_hBiBadOukZA","浅草寺の境内（雷門側）Precincts of Sensoji Temple (to Kaminarimon) - YouTube","https://www.youtube.com/watch?v=hBiBadOukZA","False","video","False","観光","浅草寺の境内（雷門側）","","宗教法人 浅草寺 公式チャンネル (Sensoji Temple) - YouTube","https://www.youtube.com/@sensojitemple1079","東京都台東区浅草二丁目3-1","35.689568","139.691717","2025-01-28 01:05:36"
"yt_nOk4cd0kkp8","浅草寺の境内（本堂側）Precincts of Sensoji Temple (to Main Hall) - YouTube","https://www.youtube.com/watch?v=nOk4cd0kkp8","False","video","False","観光","浅草寺の境内（本堂側）","","宗教法人 浅草寺 公式チャンネル (Sensoji Temple) - YouTube","https://www.youtube.com/@sensojitemple1078","東京都台東区浅草二丁目3-1","35.689568","139.691717","2025-01-28 01:05:36"
"yt_WKV0_6jtNdg","国際通り牧志交番前、竜宮通り入口定点カメラLIVE（OKINAWA)","https://www.youtube.com/watch?v=WKV0_6jtNdg","True","video","True","","","","定点カメラ部沖縄(Fixed point camera LOVE OKINAWA)","https://www.youtube.com/channel/UCGe19IT7lTLHURGi1yZBGRw","","26.217149","127.69041","2025-01-28 00:40:38"
"yt_Nrz-uQdijNo","国際通り牧志交番前定点カメラLIVE（OKINAWA)","https://www.youtube.com/watch?v=Nrz-uQdijNo","True","video","True","","","","定点カメラ部沖縄(Fixed point camera LOVE OKINAWA)","https://www.youtube.com/channel/UCGe19IT7lTLHURGi1yZBGRw","","26.21693","127.690393","2025-01-28 00:40:15"
"yt_bRoxlgq9jX8","流星の富士山ライブカメラで星空観察！Meteor starry night Mount fuji live camera!","https://www.youtube.com/watch?v=bRoxlgq9jX8","True","","True","","","","富士山ライブカメラ Mount fuji live camera","https://www.youtube.com/channel/UCFgYp_dOj7S-wRroOxBD2Ag","","35.479373","138.611544","2025-01-28 00:43:14"
"yt_8v4Oh_59L7Y","【氷見市】お天気カメラライブ配信【富山県】","https://www.youtube.com/watch?v=8v4Oh_59L7Y","True","","True","","","","富山テレビ放送 公式チャンネル","https://www.youtube.com/channel/UCD1MsyeoR0St_aWxydu9law","","36.879389","136.987047","2025-01-28 00:43:00"
"yt_1ucLH8Hyc6c","【富山テレビ】北アルプス立山室堂お天気カメラ ライブ配信","https://www.youtube.com/watch?v=1ucLH8Hyc6c","True","video","True","","","","富山テレビ放送 公式チャンネル","https://www.youtube.com/channel/UCD1MsyeoR0St_aWxydu9law","","36.577344","137.595567","2025-01-28 00:41:40"
